HITId,directness,shock_annotator_sentiment,anger_annotator_sentiment,confusion_annotator_sentiment,sadness_annotator_sentiment,indifference_annotator_sentiment,disgust_annotator_sentiment,fear_annotator_sentiment,race_or_ethnicity,gender,religion,lgbtq,nationality,age,disability,class,none,abuse_level
470,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2101,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2829,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
757,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1564,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1916,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1852,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2223,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2181,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3123,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
331,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2411,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
4710,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
837,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
3247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3201,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
2886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3056,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3030,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1259,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1646,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
4693,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2396,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3874,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
493,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2483,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
1153,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
2163,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4001,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
800,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3403,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
239,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4063,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2242,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1700,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4488,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5323,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2703,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1963,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2471,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3786,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1259,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
2953,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
4915,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5366,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1949,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1154,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2897,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
727,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2521,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2256,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1232,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2619,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4170,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2206,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3201,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
4994,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5127,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1702,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
274,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
784,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3974,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
5641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1624,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5193,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
640,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
3467,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
5611,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3824,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
956,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1445,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2244,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1906,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2192,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1225,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
318,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1792,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2474,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3365,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1129,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1962,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3864,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5435,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1739,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
1039,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3171,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1712,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4067,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2206,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
711,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5385,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3773,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5055,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4764,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1513,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1740,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2023,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1151,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
860,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1552,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5433,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2746,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
2064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3735,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
407,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3851,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2460,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2007,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1637,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
4542,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
2820,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
252,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
3011,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4114,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1801,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3141,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3030,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3255,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2117,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1435,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
3450,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2730,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5580,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3278,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
3165,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1553,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
3343,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1865,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
563,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
94,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1534,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2891,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
4978,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4871,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
922,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2901,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
829,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1480,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2176,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1508,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1379,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
604,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3254,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2783,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2461,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
3941,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2705,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1558,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4353,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2053,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4407,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
719,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4076,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
239,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3056,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1340,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3677,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
2616,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
903,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3314,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2201,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3497,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
1272,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1494,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3773,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2393,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2691,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3980,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3905,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4515,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2888,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3641,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
880,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1615,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3107,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1341,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1136,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
283,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4013,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3493,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3941,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4311,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
958,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4543,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
3297,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
649,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1005,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
1200,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1034,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1929,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3229,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
912,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4871,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
804,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1587,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
973,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3789,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
722,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5092,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5452,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
973,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2682,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1692,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1740,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3278,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2822,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
3259,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1340,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2310,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2897,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2767,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4255,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
615,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3737,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
805,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
36,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3264,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
274,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1955,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
4104,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
1508,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2330,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3518,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
863,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2105,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1166,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4542,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
723,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3344,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
893,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3683,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
766,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2233,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0
3835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2396,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2758,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3819,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3685,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1720,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
678,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1953,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4137,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3455,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3481,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2876,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2972,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1149,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3469,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0
3091,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
287,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3978,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2161,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4091,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
3482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
785,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5333,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2230,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3580,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
638,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1498,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
2678,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3475,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2614,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3992,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4194,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3586,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3883,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1207,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4291,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1345,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5265,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
